Mic config:, Room:, Room decode:, Room config:, Chan:, FB T60:, Mean T60:, FB DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, 
Chromebook, 803, Office_2, 2, 1, 0.4001912497, 0.3991891228, 2.841552874, 2.927429398, 25.11886432, 0.04466195172, 0.2843292574, -7.909939031, -7.858379724, 31.6227766, 1.429313174, 1.410338306, -10.64503907, -10.47841875, 39.81071706, 1.021809986, 1.0509615, -8.878194941, -8.932741115, 50.11872336, 0.687751607, 0.692523051, -6.487479551, -6.537744048, 63.09573445, 0.378169281, 0.3796976898, -4.262956539, -4.287187867, 79.43282347, 0.4012144342, 0.404534576, -4.883562315, -4.94070643, 100, 0.4436388456, 0.4394509514, -3.85993126, -3.762322764, 125.8925412, 0.5156172166, 0.51309833, -0.2882870948, -0.716449495, 158.4893192, 0.3792436691, 0.3861631431, -3.840182639, -3.91942115, 199.5262315, 0.4980237047, 0.4942788017, -4.930736065, -4.827731986, 251.1886432, 0.5218227645, 0.5210918959, -0.8903944117, -1.539727492, 316.227766, 0.4085955181, 0.3978650829, -2.862744756, -2.747960767, 398.1071706, 0.4213384226, 0.4201760539, 2.685272096, 3.056403692, 501.1872336, 0.4637796732, 0.452561801, -2.93027172, -1.673782756, 630.9573445, 0.4201362309, 0.4252868413, 0.7058146294, -0.1367945378, 794.3282347, 0.4148351239, 0.4118935652, 1.052962313, 2.052261721, 1000, 0.4776916173, 0.4669487634, -0.05110345168, -1.373676151, 1258.925412, 0.4431720165, 0.4383805551, -1.342873768, -2.935095007, 1584.893192, 0.4418444282, 0.4283061633, -0.3551573423, 1.26475727, 1995.262315, 0.4076120051, 0.4065006469, 4.560629797, 3.793528866, 2511.886432, 0.4232620499, 0.4208720344, 2.20905457, 4.053831252, 3162.27766, 0.4200354744, 0.4133398901, 2.887764793, 2.607120932, 3981.071706, 0.4209155947, 0.4094043118, 7.011982281, 4.530370681, 5011.872336, 0.3881478274, 0.4027111838, 4.635314746, 4.054681305, 6309.573445, 0.4068374833, 0.4047949156, 4.081764955, 3.937401744, 7943.282347, 0.4040278087, 0.4062218177, 4.415856416, 4.211677141, 10000, 0.36525721, 0.3685581054, 2.161976745, 2.99186026, 12589.25412, 0.351937282, 0.3613538024, 0.7206378813, 1.728825319, 15848.93192, 0.3272396464, 0.3398167222, 6.114821198, 6.269104365, 19952.62315, 1.198932944, 1.237688884, 1.539139479, 1.782287559, 
Chromebook, 803, Office_2, 2, 2, 0.3981869959, 0.3991891228, 3.013305921, 2.927429398, 25.11886432, 0.5239965631, 0.2843292574, -7.806820417, -7.858379724, 31.6227766, 1.391363437, 1.410338306, -10.31179842, -10.47841875, 39.81071706, 1.080113013, 1.0509615, -8.987287289, -8.932741115, 50.11872336, 0.697294495, 0.692523051, -6.588008545, -6.537744048, 63.09573445, 0.3812260986, 0.3796976898, -4.311419195, -4.287187867, 79.43282347, 0.4078547177, 0.404534576, -4.997850546, -4.94070643, 100, 0.4352630573, 0.4394509514, -3.664714269, -3.762322764, 125.8925412, 0.5105794433, 0.51309833, -1.144611895, -0.716449495, 158.4893192, 0.3930826171, 0.3861631431, -3.99865966, -3.91942115, 199.5262315, 0.4905338987, 0.4942788017, -4.724727906, -4.827731986, 251.1886432, 0.5203610273, 0.5210918959, -2.189060572, -1.539727492, 316.227766, 0.3871346477, 0.3978650829, -2.633176777, -2.747960767, 398.1071706, 0.4190136852, 0.4201760539, 3.427535288, 3.056403692, 501.1872336, 0.4413439287, 0.452561801, -0.4172937926, -1.673782756, 630.9573445, 0.4304374517, 0.4252868413, -0.9794037051, -0.1367945378, 794.3282347, 0.4089520066, 0.4118935652, 3.051561129, 2.052261721, 1000, 0.4562059095, 0.4669487634, -2.696248851, -1.373676151, 1258.925412, 0.4335890937, 0.4383805551, -4.527316245, -2.935095007, 1584.893192, 0.4147678983, 0.4283061633, 2.884671882, 1.26475727, 1995.262315, 0.4053892888, 0.4065006469, 3.026427935, 3.793528866, 2511.886432, 0.418482019, 0.4208720344, 5.898607934, 4.053831252, 3162.27766, 0.4066443058, 0.4133398901, 2.326477072, 2.607120932, 3981.071706, 0.3978930289, 0.4094043118, 2.04875908, 4.530370681, 5011.872336, 0.4172745402, 0.4027111838, 3.474047863, 4.054681305, 6309.573445, 0.4027523478, 0.4047949156, 3.793038533, 3.937401744, 7943.282347, 0.4084158266, 0.4062218177, 4.007497866, 4.211677141, 10000, 0.3718590009, 0.3685581054, 3.821743775, 2.99186026, 12589.25412, 0.3707703227, 0.3613538024, 2.737012757, 1.728825319, 15848.93192, 0.3523937981, 0.3398167222, 6.423387533, 6.269104365, 19952.62315, 1.276444825, 1.237688884, 2.025435639, 1.782287559, 
Chromebook, 611, Meeting_Room_2, 1, 1, 0.3385411138, 0.3373611193, 5.948983882, 6.047992302, 25.11886432, 0.3196855528, 0.3188648534, -7.972486101, -7.804235606, 31.6227766, 0, 0.1972406536, -10.98142908, -10.82354588, 39.81071706, 0.4682416521, 0.4707570541, -8.96682603, -8.937651072, 50.11872336, 1.020735405, 0.9161328461, -7.231881815, -7.108395393, 63.09573445, 0.4337877852, 0.4252494475, -4.923212836, -4.900934574, 79.43282347, 0.669539288, 0.6660469118, -1.608646344, -1.655115609, 100, 0.525171002, 0.5178140465, -2.951417581, -2.928157651, 125.8925412, 0.5872522288, 0.5872202402, -5.982828447, -6.081875592, 158.4893192, 0.4342162372, 0.4361473988, -2.044828068, -2.135933338, 199.5262315, 0.5378381052, 0.5388884981, -3.529859776, -3.40452346, 251.1886432, 0.5615772672, 0.5499603215, -1.446635431, -1.306291949, 316.227766, 0.4855052615, 0.4870253614, -0.1778928555, 0.04509839186, 398.1071706, 0.3655343992, 0.3611863136, -1.390030979, -1.493789589, 501.1872336, 0.3775886641, 0.3808697489, 0.5189294428, 0.5781215691, 630.9573445, 0.3951605498, 0.4051531754, 2.098085982, 1.948378479, 794.3282347, 0.3332010651, 0.3354546005, -3.851001837, -2.851180949, 1000, 0.2959889253, 0.3119869337, 5.361183592, 4.918221691, 1258.925412, 0.2899936624, 0.2859160111, 8.893160257, 7.278517779, 1584.893192, 0.3369240242, 0.3387847003, 3.883180109, 3.452727969, 1995.262315, 0.3097901918, 0.2948629366, 3.670284531, 3.671685938, 2511.886432, 0.3349832667, 0.3430909469, 7.236172068, 7.980653404, 3162.27766, 0.3293308895, 0.3365075144, 9.002206297, 8.266535031, 3981.071706, 0.3381824847, 0.3408768421, 6.589356797, 6.692990861, 5011.872336, 0.3296567582, 0.3386304039, 6.14773416, 6.634377053, 6309.573445, 0.3461389844, 0.3528324826, 8.175205183, 9.056907679, 7943.282347, 0.3373270926, 0.341939687, 4.118879202, 4.601937875, 10000, 0.2907948248, 0.2915244849, 7.560049131, 7.452549977, 12589.25412, 0.2468213456, 0.2479546437, 6.461802685, 7.081883188, 15848.93192, 0.2781908871, 0.2760997701, 8.152830027, 7.920472764, 19952.62315, 1.043255923, 1.027683513, 3.218624479, 3.322181615, 
Chromebook, 611, Meeting_Room_2, 1, 2, 0.3361811247, 0.3373611193, 6.147000722, 6.047992302, 25.11886432, 0.3180441539, 0.3188648534, -7.635985111, -7.804235606, 31.6227766, 0.3944813072, 0.1972406536, -10.66566268, -10.82354588, 39.81071706, 0.4732724561, 0.4707570541, -8.908476115, -8.937651072, 50.11872336, 0.8115302874, 0.9161328461, -6.984908971, -7.108395393, 63.09573445, 0.4167111099, 0.4252494475, -4.878656311, -4.900934574, 79.43282347, 0.6625545356, 0.6660469118, -1.701584874, -1.655115609, 100, 0.5104570909, 0.5178140465, -2.904897722, -2.928157651, 125.8925412, 0.5871882516, 0.5872202402, -6.180922737, -6.081875592, 158.4893192, 0.4380785604, 0.4361473988, -2.227038607, -2.135933338, 199.5262315, 0.539938891, 0.5388884981, -3.279187143, -3.40452346, 251.1886432, 0.5383433757, 0.5499603215, -1.165948468, -1.306291949, 316.227766, 0.4885454613, 0.4870253614, 0.2680896393, 0.04509839186, 398.1071706, 0.356838228, 0.3611863136, -1.597548199, -1.493789589, 501.1872336, 0.3841508337, 0.3808697489, 0.6373136955, 0.5781215691, 630.9573445, 0.415145801, 0.4051531754, 1.798670977, 1.948378479, 794.3282347, 0.3377081359, 0.3354546005, -1.851360061, -2.851180949, 1000, 0.3279849422, 0.3119869337, 4.475259789, 4.918221691, 1258.925412, 0.2818383599, 0.2859160111, 5.663875301, 7.278517779, 1584.893192, 0.3406453763, 0.3387847003, 3.022275829, 3.452727969, 1995.262315, 0.2799356814, 0.2948629366, 3.673087345, 3.671685938, 2511.886432, 0.3511986272, 0.3430909469, 8.72513474, 7.980653404, 3162.27766, 0.3436841393, 0.3365075144, 7.530863766, 8.266535031, 3981.071706, 0.3435711994, 0.3408768421, 6.796624925, 6.692990861, 5011.872336, 0.3476040497, 0.3386304039, 7.121019946, 6.634377053, 6309.573445, 0.3595259809, 0.3528324826, 9.938610175, 9.056907679, 7943.282347, 0.3465522814, 0.341939687, 5.084996547, 4.601937875, 10000, 0.2922541449, 0.2915244849, 7.345050822, 7.452549977, 12589.25412, 0.2490879418, 0.2479546437, 7.701963692, 7.081883188, 15848.93192, 0.2740086531, 0.2760997701, 7.688115501, 7.920472764, 19952.62315, 1.012111103, 1.027683513, 3.425738751, 3.322181615, 
Chromebook, 611, Meeting_Room_2, 2, 1, 0.3348000555, 0.3400985427, 6.918133151, 7.005943535, 25.11886432, 0.4436635953, 0.2379678661, -7.345768397, -7.464810522, 31.6227766, 0.5827714002, 0.5870039577, -8.041936172, -8.044786611, 39.81071706, 0.3265032883, 0.3313446438, -7.110911184, -7.168848536, 50.11872336, 0.5203729838, 0.5257673737, -7.02891197, -7.040091046, 63.09573445, 0.4518530222, 0.4572410823, -4.324164023, -4.352940119, 79.43282347, 0.5723888038, 0.5821271563, -5.138753845, -5.161974364, 100, 0.6153858384, 0.6097428986, -3.552038397, -3.471538565, 125.8925412, 0.4768619078, 0.4813227698, -0.6108350651, -0.684504465, 158.4893192, 0.4990567798, 0.4937192735, -5.68051102, -5.580401681, 199.5262315, 0.6957517056, 0.6913811655, -2.623982236, -2.645091014, 251.1886432, 0.4550359172, 0.4529218793, -4.779244718, -5.584272173, 316.227766, 0.4630863642, 0.4619829331, 4.444518624, 4.541930453, 398.1071706, 0.4095307346, 0.4087314687, 5.252513921, 4.982248461, 501.1872336, 0.3518303293, 0.3677616473, 4.751460608, 4.472337269, 630.9573445, 0.3905870015, 0.3884248371, 1.70702965, 1.938496512, 794.3282347, 0.3088432638, 0.3139375791, 3.103158477, 4.05614909, 1000, 0.2881372983, 0.2904181228, 7.868739788, 7.494845966, 1258.925412, 0.3042292219, 0.3016394754, 8.212900558, 6.65554305, 1584.893192, 0.3025994514, 0.3046659388, 4.996992345, 5.457661831, 1995.262315, 0.2913412788, 0.301853847, 2.894489526, 3.653491338, 2511.886432, 0.307097516, 0.3058114854, 8.97780599, 8.488640792, 3162.27766, 0.3212228384, 0.3304815358, 9.703186472, 9.469507987, 3981.071706, 0.3568129939, 0.3521828576, 8.926740917, 9.510623762, 5011.872336, 0.3515553865, 0.3520624849, 6.194368445, 6.67091084, 6309.573445, 0.3335937476, 0.3397484653, 6.797226491, 7.655544592, 7943.282347, 0.3741554933, 0.3596641044, 5.028322114, 4.554859916, 10000, 0.2776273401, 0.2941562816, 8.899734411, 9.303224393, 12589.25412, 0.248486091, 0.2529414804, 6.751889968, 6.655653387, 15848.93192, 0.3337364687, 0.4428313534, 5.162322599, 5.185963271, 19952.62315, 1.052569918, 1.059703521, 2.132426277, 1.846633174, 
Chromebook, 611, Meeting_Room_2, 2, 2, 0.3453970299, 0.3400985427, 7.093753919, 7.005943535, 25.11886432, 0.03227213692, 0.2379678661, -7.583852646, -7.464810522, 31.6227766, 0.5912365153, 0.5870039577, -8.047637051, -8.044786611, 39.81071706, 0.3361859992, 0.3313446438, -7.226785887, -7.168848536, 50.11872336, 0.5311617637, 0.5257673737, -7.051270123, -7.040091046, 63.09573445, 0.4626291424, 0.4572410823, -4.381716216, -4.352940119, 79.43282347, 0.5918655089, 0.5821271563, -5.185194884, -5.161974364, 100, 0.6040999588, 0.6097428986, -3.391038733, -3.471538565, 125.8925412, 0.4857836319, 0.4813227698, -0.758173865, -0.684504465, 158.4893192, 0.4883817673, 0.4937192735, -5.480292341, -5.580401681, 199.5262315, 0.6870106254, 0.6913811655, -2.666199791, -2.645091014, 251.1886432, 0.4508078415, 0.4529218793, -6.389299627, -5.584272173, 316.227766, 0.460879502, 0.4619829331, 4.639342282, 4.541930453, 398.1071706, 0.4079322027, 0.4087314687, 4.711983001, 4.982248461, 501.1872336, 0.3836929653, 0.3677616473, 4.19321393, 4.472337269, 630.9573445, 0.3862626728, 0.3884248371, 2.169963374, 1.938496512, 794.3282347, 0.3190318944, 0.3139375791, 5.009139703, 4.05614909, 1000, 0.2926989472, 0.2904181228, 7.120952145, 7.494845966, 1258.925412, 0.2990497289, 0.3016394754, 5.098185542, 6.65554305, 1584.893192, 0.3067324263, 0.3046659388, 5.918331317, 5.457661831, 1995.262315, 0.3123664153, 0.301853847, 4.41249315, 3.653491338, 2511.886432, 0.3045254549, 0.3058114854, 7.999475593, 8.488640792, 3162.27766, 0.3397402331, 0.3304815358, 9.235829502, 9.469507987, 3981.071706, 0.3475527212, 0.3521828576, 10.09450661, 9.510623762, 5011.872336, 0.3525695833, 0.3520624849, 7.147453235, 6.67091084, 6309.573445, 0.345903183, 0.3397484653, 8.513862693, 7.655544592, 7943.282347, 0.3451727156, 0.3596641044, 4.081397717, 4.554859916, 10000, 0.3106852231, 0.2941562816, 9.706714375, 9.303224393, 12589.25412, 0.2573968697, 0.2529414804, 6.559416807, 6.655653387, 15848.93192, 0.5519262382, 0.4428313534, 5.209603942, 5.185963271, 19952.62315, 1.066837124, 1.059703521, 1.56084007, 1.846633174, 
Chromebook, 503, Meeting_Room_1, 1, 1, 0.4144700633, 0.4244575334, 10.35582927, 10.47942022, 25.11886432, 0.9096218531, 1.132898376, -8.698069663, -8.970380566, 31.6227766, 2.314400045, 2.271843294, -10.26498523, -10.63831594, 39.81071706, 0.2609100814, 0.2624431249, -8.268722313, -8.338771192, 50.11872336, 1.129269989, 1.193007584, -8.870997341, -8.96838709, 63.09573445, 0.5788948751, 0.5474991869, -6.562492067, -6.799493221, 79.43282347, 0.1471750716, 0.1497461577, -3.757045272, -3.827319569, 100, 0.4402945736, 0.4517750423, -3.029141787, -3.021704177, 125.8925412, 0.5310598836, 0.5384927649, -1.23094553, -1.366728113, 158.4893192, 0.4540401646, 0.4672462774, 0.005734738853, -0.1691583633, 199.5262315, 0.5283020843, 0.5314404281, -4.898030665, -4.962071039, 251.1886432, 0.4773721022, 0.4794348097, 2.563655708, 2.536921621, 316.227766, 0.4787118693, 0.4859920178, -0.6361229545, -0.4218060959, 398.1071706, 0.4530684821, 0.4525718485, 6.343635415, 6.664658743, 501.1872336, 0.4361922014, 0.4436061414, 8.360127623, 8.874255803, 630.9573445, 0.372144191, 0.3756537821, 5.835090205, 5.650095888, 794.3282347, 0.3645785928, 0.3696982629, 4.895461732, 5.590196962, 1000, 0.3664334535, 0.3761884793, 3.386917794, 3.080046393, 1258.925412, 0.3925369733, 0.3937501848, 2.144494405, 1.940955133, 1584.893192, 0.3835807679, 0.3883888021, 7.611352857, 7.234523776, 1995.262315, 0.4065124268, 0.4110856367, 11.1917317, 11.8607119, 2511.886432, 0.4556048864, 0.4567611815, 12.28945776, 11.64638979, 3162.27766, 0.4272857685, 0.4317547002, 8.692609209, 8.113559686, 3981.071706, 0.4219809754, 0.4292013493, 5.820541931, 6.149769957, 5011.872336, 0.4456325565, 0.446186592, 13.23398135, 13.50690266, 6309.573445, 0.452332144, 0.4343621818, 13.28813026, 11.90729206, 7943.282347, 0.4160175517, 0.4230158881, 11.66213284, 11.75168181, 10000, 0.4095974431, 0.4181473931, 12.66540587, 13.55274294, 12589.25412, 0.3520098252, 0.3531235218, 7.283329394, 8.211444108, 15848.93192, 0.2865995078, 0.2811901037, 16.87563038, 16.6713261, 19952.62315, 0.1734469894, 0.1862427865, 17.10769889, 17.28363145, 
Chromebook, 503, Meeting_Room_1, 1, 2, 0.4344450035, 0.4244575334, 10.60301116, 10.47942022, 25.11886432, 1.3561749, 1.132898376, -9.24269147, -8.970380566, 31.6227766, 2.229286543, 2.271843294, -11.01164666, -10.63831594, 39.81071706, 0.2639761684, 0.2624431249, -8.408820072, -8.338771192, 50.11872336, 1.256745179, 1.193007584, -9.06577684, -8.96838709, 63.09573445, 0.5161034986, 0.5474991869, -7.036494375, -6.799493221, 79.43282347, 0.1523172437, 0.1497461577, -3.897593866, -3.827319569, 100, 0.4632555109, 0.4517750423, -3.014266566, -3.021704177, 125.8925412, 0.5459256462, 0.5384927649, -1.502510696, -1.366728113, 158.4893192, 0.4804523901, 0.4672462774, -0.3440514654, -0.1691583633, 199.5262315, 0.534578772, 0.5314404281, -5.026111413, -4.962071039, 251.1886432, 0.4814975171, 0.4794348097, 2.510187534, 2.536921621, 316.227766, 0.4932721662, 0.4859920178, -0.2074892372, -0.4218060959, 398.1071706, 0.452075215, 0.4525718485, 6.98568207, 6.664658743, 501.1872336, 0.4510200814, 0.4436061414, 9.388383982, 8.874255803, 630.9573445, 0.3791633732, 0.3756537821, 5.465101572, 5.650095888, 794.3282347, 0.3748179331, 0.3696982629, 6.284932192, 5.590196962, 1000, 0.385943505, 0.3761884793, 2.773174991, 3.080046393, 1258.925412, 0.3949633963, 0.3937501848, 1.737415862, 1.940955133, 1584.893192, 0.3931968364, 0.3883888021, 6.857694696, 7.234523776, 1995.262315, 0.4156588465, 0.4110856367, 12.52969209, 11.8607119, 2511.886432, 0.4579174767, 0.4567611815, 11.00332183, 11.64638979, 3162.27766, 0.4362236318, 0.4317547002, 7.534510164, 8.113559686, 3981.071706, 0.4364217232, 0.4292013493, 6.478997984, 6.149769957, 5011.872336, 0.4467406276, 0.446186592, 13.77982398, 13.50690266, 6309.573445, 0.4163922195, 0.4343621818, 10.52645386, 11.90729206, 7943.282347, 0.4300142245, 0.4230158881, 11.84123079, 11.75168181, 10000, 0.4266973431, 0.4181473931, 14.44008001, 13.55274294, 12589.25412, 0.3542372184, 0.3531235218, 9.139558823, 8.211444108, 15848.93192, 0.2757806995, 0.2811901037, 16.46702182, 16.6713261, 19952.62315, 0.1990385837, 0.1862427865, 17.459564, 17.28363145, 
Chromebook, 503, Meeting_Room_1, 2, 1, 0.4156805429, 0.4125314997, 6.604848413, 6.6618776, 25.11886432, 0.8158706302, 0.6326515746, -10.38102368, -10.27389433, 31.6227766, 2.082165045, 1.820938966, -11.22893875, -11.39018294, 39.81071706, 1.02212284, 1.073539771, -9.404655608, -9.392089813, 50.11872336, 1.711890145, 1.737248926, -11.59847019, -11.56590116, 63.09573445, 0.3080878615, 0.3165319535, -6.413503566, -6.39362231, 79.43282347, 1.096241111, 1.091396599, -5.92048547, -5.91010587, 100, 0.6980651309, 0.6974343789, -5.241025308, -5.28831209, 125.8925412, 0.7019961482, 0.7092686573, 0.784539388, 0.8273574779, 158.4893192, 0.4267530051, 0.4243187955, -2.656076481, -2.669061351, 199.5262315, 0.5094856502, 0.4944686666, -1.14953415, -0.8714991083, 251.1886432, 0.4204430003, 0.4229492223, -2.162465546, -2.42072639, 316.227766, 0.5518969598, 0.5436046953, 0.6868802091, 0.109269905, 398.1071706, 0.4336685649, 0.4272139015, -1.93662102, -1.903901485, 501.1872336, 0.403395709, 0.400751117, 2.738908763, 1.874581188, 630.9573445, 0.41739521, 0.4099716161, 3.844145151, 3.399471785, 794.3282347, 0.3712411091, 0.3754588471, 3.688658467, 3.719006537, 1000, 0.3909754877, 0.3809078349, 3.909341717, 2.89199854, 1258.925412, 0.3721553617, 0.3855698643, 2.559818236, 2.713074804, 1584.893192, 0.4185337408, 0.4119395701, -6.411097611, -5.045992834, 1995.262315, 0.398035339, 0.3992114082, 0.4145427235, 1.501887644, 2511.886432, 0.4331646675, 0.4321702227, 0.5740369424, 0.4690628819, 3162.27766, 0.4517254363, 0.4471303317, 6.842006663, 5.331115172, 3981.071706, 0.424354574, 0.4212000835, 7.119784207, 6.908026637, 5011.872336, 0.4532229649, 0.449714231, 7.161090792, 7.796120364, 6309.573445, 0.462358184, 0.4681214311, 5.610370471, 6.517896467, 7943.282347, 0.4513459829, 0.4526079128, 13.05280401, 13.29438989, 10000, 0.4011393344, 0.400804333, 7.956821922, 8.189780798, 12589.25412, 0.3424608906, 0.3388702038, 6.802869129, 6.696395255, 15848.93192, 0.3146295969, 0.3065667619, 13.67307221, 13.79256007, 19952.62315, 0.264044485, 0.2594209012, 13.23234609, 14.07864664, 
Chromebook, 503, Meeting_Room_1, 2, 2, 0.4093824566, 0.4125314997, 6.718906788, 6.6618776, 25.11886432, 0.4494325189, 0.6326515746, -10.16676499, -10.27389433, 31.6227766, 1.559712887, 1.820938966, -11.55142714, -11.39018294, 39.81071706, 1.124956702, 1.073539771, -9.379524018, -9.392089813, 50.11872336, 1.762607707, 1.737248926, -11.53333214, -11.56590116, 63.09573445, 0.3249760455, 0.3165319535, -6.373741053, -6.39362231, 79.43282347, 1.086552086, 1.091396599, -5.89972627, -5.91010587, 100, 0.6968036269, 0.6974343789, -5.335598871, -5.28831209, 125.8925412, 0.7165411663, 0.7092686573, 0.8701755679, 0.8273574779, 158.4893192, 0.421884586, 0.4243187955, -2.682046222, -2.669061351, 199.5262315, 0.479451683, 0.4944686666, -0.5934640662, -0.8714991083, 251.1886432, 0.4254554442, 0.4229492223, -2.678987233, -2.42072639, 316.227766, 0.5353124308, 0.5436046953, -0.468340399, 0.109269905, 398.1071706, 0.420759238, 0.4272139015, -1.87118195, -1.903901485, 501.1872336, 0.3981065251, 0.400751117, 1.010253613, 1.874581188, 630.9573445, 0.4025480223, 0.4099716161, 2.954798418, 3.399471785, 794.3282347, 0.379676585, 0.3754588471, 3.749354608, 3.719006537, 1000, 0.3708401821, 0.3809078349, 1.874655362, 2.89199854, 1258.925412, 0.3989843668, 0.3855698643, 2.866331372, 2.713074804, 1584.893192, 0.4053453993, 0.4119395701, -3.680888058, -5.045992834, 1995.262315, 0.4003874775, 0.3992114082, 2.589232564, 1.501887644, 2511.886432, 0.4311757779, 0.4321702227, 0.3640888214, 0.4690628819, 3162.27766, 0.442535227, 0.4471303317, 3.820223681, 5.331115172, 3981.071706, 0.4180455931, 0.4212000835, 6.696269067, 6.908026637, 5011.872336, 0.4462054971, 0.449714231, 8.431149935, 7.796120364, 6309.573445, 0.4738846781, 0.4681214311, 7.425422463, 6.517896467, 7943.282347, 0.4538698428, 0.4526079128, 13.53597577, 13.29438989, 10000, 0.4004693315, 0.400804333, 8.422739674, 8.189780798, 12589.25412, 0.3352795171, 0.3388702038, 6.589921381, 6.696395255, 15848.93192, 0.2985039269, 0.3065667619, 13.91204792, 13.79256007, 19952.62315, 0.2547973173, 0.2594209012, 14.92494719, 14.07864664, 
Chromebook, 403a, Lecture_Room_2, 1, 1, 1.29589533, 1.303473771, 2.31669322, 3.06585196, 25.11886432, 0.6020689032, 0.6112359736, -7.755722419, -7.726114142, 31.6227766, 0.6976181637, 0.690215782, -7.037425779, -7.041703113, 39.81071706, 1.55082212, 1.514902226, -9.619269174, -9.580906145, 50.11872336, 0.617544026, 0.6071264274, -8.331841629, -8.275805236, 63.09573445, 0.6525856406, 0.6409582624, -3.585209155, -3.584521054, 79.43282347, 0.8345697157, 0.8397076703, -2.638314339, -2.66171069, 100, 0.6483895516, 0.6432868597, -3.283739483, -3.240866979, 125.8925412, 0.6752964443, 0.6798995631, -1.897259984, -2.101728761, 158.4893192, 0.9485849844, 0.9447983518, -5.584717645, -5.40379789, 199.5262315, 1.072110175, 1.071099582, -5.836171058, -6.152610146, 251.1886432, 1.176596466, 1.187609328, -5.081856057, -5.02652844, 316.227766, 1.311301199, 1.314069787, 1.28837056, 1.009737693, 398.1071706, 1.577140628, 1.583872522, 6.756453852, 6.757214136, 501.1872336, 1.514074911, 1.495479487, 4.390076168, 4.31811723, 630.9573445, 1.438797005, 1.439347875, 0.6360048142, 0.2004450621, 794.3282347, 1.76285215, 1.801054434, 4.421347347, 5.222154763, 1000, 1.643020069, 1.641915378, 0.3878832259, 0.6330559677, 1258.925412, 1.53000657, 1.535495087, -0.4227156175, 0.9668138361, 1584.893192, 1.512021704, 1.50316141, -2.142853931, -0.9734214447, 1995.262315, 1.545086974, 1.567413852, 0.5405562571, 2.874953991, 2511.886432, 1.49851065, 1.493144555, -1.010594444, -0.08230762052, 3162.27766, 1.48298853, 1.520756668, 4.707262569, 4.272231594, 3981.071706, 1.45365903, 1.444180921, 5.333148566, 5.563022936, 5011.872336, 1.080964697, 1.084852642, 2.691264381, 3.12894277, 6309.573445, 0.8660309499, 0.8539657255, 1.664757236, 2.808787903, 7943.282347, 0.7184527415, 0.724779298, 1.236224194, 1.294529338, 10000, 0.5832351249, 0.5710637876, 4.225947505, 5.485315197, 12589.25412, 0.5636650072, 0.5536321524, 5.567451877, 5.380108384, 15848.93192, 0.364631957, 0.3494926696, 4.589889129, 4.996594584, 19952.62315, 0.2396250169, 0.2119885577, 4.636236008, 6.089447212, 
